Order_ID,Customer_ID,Customer_Age,Customer_Gender,City,Area,Restaurant_ID,Restaurant_Name,Cuisine_Type,Order_Date,Order_Time,Delivery_Time_Min,Distance_km,Order_Value,Discount_Applied,Final_Amount,Payment_Mode,Order_Status,Cancellation_Reason,Delivery_Partner_ID,Delivery_Rating,Restaurant_Rating,Order_Day,Peak_Hour,Profit_Margin
ORD083596,CUST6763,,Female,,,RES929,Restaurant_233,Arabian,12/20/2024,00:00,53,5.18,,50,,Wallet,Delivered,None,DP550,2,3.7,Weekday,FALSE,0.1
ORD083597,CUST9721,,Female,Hyderabad,West,RES565,Restaurant_217,,6/26/2024,00:00,,8.72,889,20,869,COD,Delivered,None,DP497,5,3.5,Weekday,,-0.05
ORD083598,CUST9079,,Female,Delhi,Central,RES287,Restaurant_322,,09-03-2024,00:00,,,958,20,938,,Cancelled,Late Delivery,DP661,1,5.4,Weekday,TRUE,0.48
ORD083599,CUST7706,,Other,Chennai,,RES385,Restaurant_217,Arabian,1/28/2024,00:00,158,,4515,300,4215,UPI,Cancelled,Restaurant Issue,DP280,3,4.4,Weekend,FALSE,0.19
ORD083600,CUST7177,33,Male,Bangalore,South,RES890,Restaurant_350,Indian,7/15/2024,00:00,30,4.03,,300,,UPI,Delivered,None,DP378,1,3.7,Weekday,FALSE,0.38
ORD083601,CUST1777,,Other,,North,RES170,Restaurant_289,Italian,01-12-2024,00:00,25,8.29,,,,Card,Delivered,None,DP449,5,3.5,Weekday,TRUE,-0.06
ORD083602,CUST9566,,,,East,RES117,Restaurant_174,Indian,9/19/2024,,209,17.05,724,,,COD,Delivered,None,DP292,3,3.5,Weekday,,-0.18
ORD083603,CUST1587,59,,Chennai,South,RES508,Restaurant_409,Mexican,8/26/2024,00:00,67,,,,,Card,Cancelled,Late Delivery,DP423,2,3.6,Weekday,TRUE,-0.1
ORD083604,CUST9952,47,Other,Delhi,West,RES462,Restaurant_366,Indian,11/19/2024,00:00,,,,300,,UPI,Delivered,None,DP955,1,4.7,Weekday,TRUE,0
ORD083605,CUST5664,,,Hyderabad,North,RES526,Restaurant_174,Mexican,1/18/2024,00:00,236,,1009,300,709,COD,Delivered,None,DP636,4,3.1,Weekday,TRUE,-0.2
ORD083606,CUST2486,30,Male,Mumbai,East,RES226,Restaurant_383,Chinese,04-04-2024,00:00,234,25.33,4874,,,,Delivered,None,DP576,5,4.5,Weekday,,0.47
ORD083607,CUST7423,24,Female,Delhi,Central,RES793,Restaurant_309,Indian,7/18/2024,00:00,298,20.34,,100,,UPI,Cancelled,Late Delivery,DP842,5,5.3,Weekday,,0.45
ORD083608,CUST4316,46,,Mumbai,East,RES580,Restaurant_81,Italian,7/13/2024,00:00,50,5.45,,50,,Card,Cancelled,Restaurant Issue,DP545,4,3.5,Weekend,FALSE,0.26
ORD083609,CUST9631,26,Male,Mumbai,,RES854,Restaurant_304,Italian,10/14/2024,00:00,203,24.03,,,,Card,Delivered,None,DP624,,4.4,Weekday,TRUE,0.02
ORD083610,CUST9188,,Other,Bangalore,North,RES373,Restaurant_145,Italian,07-12-2024,00:00,39,,3919,20,3899,,Delivered,None,DP527,3,3.5,Weekday,FALSE,0.33
ORD083611,CUST1715,,Male,Mumbai,East,RES780,Restaurant_176,Arabian,10/17/2024,00:00,215,22.99,,300,,Card,Delivered,None,DP713,3,4.7,Weekday,FALSE,-0.11
ORD083612,CUST9627,,Male,Delhi,West,RES218,Restaurant_164,Mexican,2/13/2024,00:00,28,6.3,,,,,Delivered,None,DP474,5,3.6,Weekday,,0.3
ORD083613,CUST4444,40,Female,,South,RES414,Restaurant_381,Arabian,5/21/2024,00:00,48,5.07,3848,100,3748,Wallet,Delivered,None,DP246,3,5.4,Weekday,TRUE,-0.07
ORD083614,CUST9570,26,,Chennai,,RES448,Restaurant_492,Indian,01-05-2024,00:00,,3.5,,20,,UPI,Cancelled,None,DP495,3,5.4,Weekday,FALSE,-0.07
ORD083615,CUST1739,,Other,Bangalore,North,RES365,Restaurant_485,Mexican,09-08-2024,00:00,52,9.43,,100,,UPI,Delivered,None,DP320,5,3.7,Weekend,FALSE,0.16
ORD083616,CUST3636,,Female,Bangalore,West,RES993,Restaurant_167,,02-02-2024,00:00,,16.73,3404,300,3104,,Delivered,None,DP565,1,4,Weekday,TRUE,0.07
ORD083617,CUST6148,56,Other,Bangalore,,RES937,Restaurant_483,Indian,1/29/2024,00:00,,39.9,,0,,Card,Delivered,None,DP770,5,3.4,Weekday,FALSE,0.17
ORD083618,CUST2020,,Female,,Central,RES325,Restaurant_448,Chinese,03-06-2024,00:00,,,655,0,,COD,Cancelled,None,DP155,1,5.3,Weekday,TRUE,0.46
ORD083619,CUST8631,,,Delhi,Central,RES576,Restaurant_46,,02-06-2024,00:00,55,39.11,,50,,Card,Delivered,None,DP477,1,4.1,Weekday,FALSE,0.41
ORD083620,CUST3454,35,Other,Hyderabad,North,RES756,Restaurant_30,Mexican,3/25/2024,00:00,121,34.06,,20,,Card,Delivered,None,DP894,4,3.5,Weekday,TRUE,0.2
ORD083621,CUST1169,,Other,Bangalore,,RES505,Restaurant_478,Italian,01-04-2024,00:00,,5.37,4190,100,4090,Card,Delivered,None,DP970,2,4.2,Weekday,TRUE,0.48
ORD083622,CUST7799,,Other,Hyderabad,West,RES365,Restaurant_71,Indian,5/27/2024,00:00,205,,658,100,558,Card,Delivered,None,DP190,3,5.1,Weekday,FALSE,0.25
ORD083623,CUST5877,35,,,Central,RES554,Restaurant_148,Arabian,05-01-2024,00:00,,3.12,886,20,866,COD,Delivered,None,DP291,2,3.6,Weekday,,-0.06
ORD083624,CUST3722,56,,,,RES399,Restaurant_129,Indian,7/21/2024,00:00,185,17.81,,,,,Cancelled,Customer Cancelled,DP943,1,3.6,Weekend,TRUE,0.26
ORD083625,CUST7115,,Female,Hyderabad,West,RES256,Restaurant_99,Mexican,11-10-2024,00:00,38,,,50,,COD,Delivered,None,DP637,1,4.8,Weekend,TRUE,0.41
ORD083626,CUST6316,44,,Mumbai,,RES483,Restaurant_409,Italian,04-06-2024,00:00,35,,,100,,COD,Delivered,None,DP354,,3.8,Weekend,FALSE,0.05
ORD083627,CUST8094,,Female,Delhi,,RES691,Restaurant_73,,11/18/2024,00:00,,,4011,100,3911,COD,Delivered,None,DP777,3,4,Weekday,,0.04
ORD083628,CUST5508,34,Other,Hyderabad,South,RES287,Restaurant_274,Mexican,10-02-2024,00:00,,3.9,1197,100,1097,UPI,Delivered,None,DP866,2,3.4,Weekday,FALSE,0.45
ORD083629,CUST2827,52,Male,Mumbai,,RES326,Restaurant_399,Arabian,8/26/2024,00:00,,4.42,376,0,,,Delivered,None,DP654,4,3.1,Weekday,TRUE,-0.03
ORD083630,CUST3291,,Female,,East,RES103,Restaurant_236,Arabian,11-03-2024,00:00,153,24.23,,50,,Wallet,Delivered,None,DP730,5,4.8,Weekend,FALSE,0.37
ORD083631,CUST4583,53,Other,Hyderabad,West,RES169,Restaurant_370,Chinese,5/16/2024,00:00,257,,,,,Wallet,Delivered,None,DP145,4,3.6,Weekday,FALSE,0.29
ORD083632,CUST8856,42,Male,Hyderabad,South,RES350,Restaurant_142,Indian,4/18/2024,00:00,21,35.89,320,300,20,,Delivered,None,DP149,4,4.2,Weekday,,-0.07
ORD083633,CUST3671,,,Delhi,East,RES828,Restaurant_251,Italian,12/13/2024,00:00,25,35.71,4697,0,,Card,Delivered,None,DP217,1,4.3,Weekday,,0.5
ORD083634,CUST3601,40,Male,Chennai,South,RES441,Restaurant_147,Italian,9/21/2024,00:00,207,28.84,2551,50,2501,COD,Delivered,None,DP148,1,5.2,Weekend,TRUE,0.04
ORD083635,CUST9791,,Male,Mumbai,North,RES583,Restaurant_456,Mexican,07-06-2024,00:00,262,5.58,264,100,164,,Delivered,None,DP695,3,3.3,Weekend,FALSE,0.24
ORD083636,CUST6405,,,Bangalore,Central,RES461,Restaurant_451,Indian,11/13/2024,00:00,,19.62,3535,50,3485,,Delivered,None,DP899,,4,Weekday,FALSE,0.27
ORD083637,CUST6530,39,Other,Hyderabad,Central,RES517,Restaurant_11,Mexican,07-05-2024,00:00,56,37.38,2164,,,,Delivered,None,DP460,3,3.9,Weekday,FALSE,0.5
ORD083638,CUST8421,44,,Hyderabad,West,RES932,Restaurant_333,Indian,10-10-2024,00:00,55,6.78,695,0,,UPI,Delivered,None,DP115,2,4.9,Weekday,TRUE,0.19
ORD083639,CUST8595,,Female,Chennai,South,RES139,Restaurant_127,Chinese,11/18/2024,00:00,152,20.04,2789,50,2739,Card,Delivered,None,DP504,2,4,Weekday,,0.49
ORD083640,CUST5849,,,Delhi,South,RES885,Restaurant_458,Indian,6/29/2024,00:00,160,38.98,680,50,630,Card,Delivered,None,DP250,4,5.4,Weekend,,0.07
ORD083641,CUST6502,50,Female,Hyderabad,South,RES105,Restaurant_295,Arabian,07-06-2024,00:00,,5.38,2619,0,,Card,Delivered,None,DP468,3,3.8,Weekend,,0.32
ORD083642,CUST6985,,Female,Bangalore,South,RES310,Restaurant_49,,2/28/2024,00:00,168,38.47,1089,100,989,,Delivered,None,DP757,,5,Weekday,,0.28
ORD083643,CUST6798,,Male,Bangalore,West,RES465,Restaurant_119,Indian,03-10-2024,00:00,212,19.06,,100,,Wallet,Delivered,None,DP364,1,3.5,Weekend,,0.31
ORD083644,CUST5867,,Male,Bangalore,East,RES367,Restaurant_262,Arabian,1/25/2024,00:00,143,4.65,4249,,,COD,Delivered,None,DP576,3,5.3,Weekday,TRUE,0.32
ORD083645,CUST8624,,Female,Chennai,West,RES229,Restaurant_81,Chinese,9/20/2024,00:00,,18.5,4323,0,,UPI,Delivered,None,DP921,4,5.2,Weekday,,0.31
ORD083646,CUST1829,20,Other,Hyderabad,North,RES631,Restaurant_117,Chinese,2/24/2024,00:00,,5.53,2799,100,2699,,Delivered,None,DP186,2,4,Weekend,FALSE,0.06
ORD083647,CUST1042,36,Female,Hyderabad,,RES685,Restaurant_425,Arabian,07-03-2024,00:00,51,,1174,100,1074,UPI,Delivered,None,DP342,1,3.6,Weekday,FALSE,0.26
ORD083648,CUST1596,,Other,Bangalore,North,RES168,Restaurant_130,Mexican,12/27/2024,00:00,,20.21,154,,,Wallet,Cancelled,Restaurant Issue,DP627,3,3.4,Weekday,TRUE,0.14
ORD083649,CUST2797,39,,Chennai,Central,RES912,Restaurant_52,,01-10-2024,00:00,224,,,20,,UPI,Delivered,None,DP984,5,3.2,Weekday,,0.47
ORD083650,CUST1827,,Male,Delhi,,RES379,Restaurant_46,,10/17/2024,00:00,,,,20,,,Delivered,None,DP760,3,5.1,Weekday,FALSE,0.39
ORD083651,CUST3303,,Other,Delhi,West,RES742,Restaurant_140,,5/23/2024,00:00,,36.66,688,100,588,COD,Delivered,None,DP273,5,3.9,Weekday,,0.28
ORD083652,CUST8223,,Female,Chennai,West,RES516,Restaurant_487,Chinese,10/15/2024,00:00,,6.53,3574,300,3274,COD,Delivered,None,DP760,4,4.3,Weekday,FALSE,0.28
ORD083653,CUST7322,60,Female,Mumbai,North,RES467,Restaurant_450,Italian,8/23/2024,00:00,182,2.15,2486,300,2186,Wallet,Delivered,None,DP899,,3.1,Weekday,FALSE,0
ORD083654,CUST7699,,Female,Delhi,,RES345,Restaurant_375,Chinese,12/21/2024,00:00,62,9.13,248,300,-52,Wallet,Delivered,None,DP275,3,5.2,Weekend,FALSE,0.34
ORD083655,CUST6764,,,Mumbai,South,RES431,Restaurant_401,Italian,04-04-2024,00:00,193,5.23,,100,,,Delivered,None,DP150,4,4.7,Weekday,TRUE,0.38
ORD083656,CUST5050,35,Female,Chennai,Central,RES934,Restaurant_197,Italian,01-03-2024,00:00,167,2.73,954,,,Wallet,Delivered,None,DP389,3,3.7,Weekday,FALSE,-0.05
ORD083657,CUST1074,,,,West,RES905,Restaurant_106,,12/30/2024,00:00,,,,20,,COD,Cancelled,None,DP924,4,3.7,Weekday,,0.47
ORD083658,CUST4759,,Other,Chennai,,RES120,Restaurant_142,Mexican,11/17/2024,00:00,,35.26,532,,,Wallet,Delivered,None,DP835,3,3.3,Weekend,TRUE,-0.01
ORD083659,CUST8015,34,Male,Delhi,Central,RES940,Restaurant_292,Chinese,6/30/2024,00:00,289,9.82,1075,100,975,Wallet,Cancelled,,DP650,5,3.5,Weekend,TRUE,0.11
ORD083660,CUST8802,53,Female,,East,RES325,Restaurant_112,Arabian,5/29/2024,00:00,,4.46,,,,COD,Delivered,None,DP306,1,4.5,Weekday,,-0.16
ORD083661,CUST7903,23,Other,Delhi,West,RES787,Restaurant_409,Italian,06-05-2024,00:00,,33.46,3506,50,3456,,Delivered,None,DP808,5,5.4,Weekday,,-0.11
ORD083662,CUST3220,33,Female,Chennai,Central,RES271,Restaurant_84,Arabian,1/15/2024,00:00,39,,241,50,191,Wallet,Delivered,None,DP215,,5.3,Weekday,TRUE,-0.04
ORD083663,CUST4963,42,,Mumbai,Central,RES802,Restaurant_89,Italian,03-06-2024,00:00,38,23.69,610,,,,Delivered,None,DP742,5,3.3,Weekday,,0.21
ORD083664,CUST2487,57,Other,Bangalore,South,RES303,Restaurant_210,Chinese,06-02-2024,00:00,,21.97,3195,100,3095,Wallet,Delivered,None,DP758,3,4.6,Weekend,FALSE,0.41
ORD083665,CUST4270,,Male,Delhi,,RES885,Restaurant_315,Mexican,4/27/2024,00:00,68,,2105,,,UPI,Delivered,None,DP911,5,4,Weekend,,-0.14
ORD083666,CUST5878,40,,Chennai,West,RES100,Restaurant_340,Mexican,04-04-2024,00:00,,1.02,,,,Wallet,Delivered,None,DP569,2,3.7,Weekday,TRUE,0.3
ORD083667,CUST3103,,Other,Delhi,West,RES705,Restaurant_435,Italian,03-07-2024,00:00,42,37.93,164,300,-136,,Delivered,None,DP221,4,5.4,Weekday,TRUE,0.37
ORD083668,CUST4567,,Other,Bangalore,,RES137,Restaurant_333,Arabian,07-05-2024,00:00,62,8.51,,300,,Wallet,Delivered,None,DP229,1,4.8,Weekday,,0.09
ORD083669,CUST7938,47,Other,Bangalore,South,RES754,Restaurant_391,Indian,7/31/2024,00:00,53,21.89,,,,UPI,Delivered,None,DP253,5,4.5,Weekday,,0.35
ORD083670,CUST3296,,Female,Hyderabad,North,RES553,Restaurant_116,Indian,5/19/2024,00:00,60,8.99,,20,,COD,Cancelled,Late Delivery,DP569,3,4.8,Weekend,FALSE,0.09
ORD083671,CUST4341,,Female,,North,RES306,Restaurant_278,Mexican,5/24/2024,00:00,238,25.44,,,,COD,Delivered,None,DP330,4,3.8,Weekday,,0.3
ORD083672,CUST9670,40,Female,Chennai,,RES822,Restaurant_407,Arabian,4/20/2024,00:00,41,8.19,764,0,,COD,Delivered,None,DP691,4,4.9,Weekend,FALSE,0.18
ORD083673,CUST4623,,,,East,RES309,Restaurant_66,Italian,11-08-2024,00:00,62,28.33,4424,0,,COD,Delivered,None,DP167,2,3.1,Weekday,,0.25
ORD083674,CUST6289,44,Male,Bangalore,East,RES912,Restaurant_185,Arabian,08-12-2024,00:00,,3.34,,100,,Wallet,Cancelled,Customer Cancelled,DP194,3,3.3,Weekday,TRUE,0.09
ORD083675,CUST4099,28,Female,,East,RES224,Restaurant_453,Indian,12/25/2024,00:00,,,830,100,730,UPI,Delivered,None,DP503,1,3.5,Weekday,,-0.08
ORD083676,CUST8218,35,Female,Hyderabad,South,RES389,Restaurant_391,Arabian,05-01-2024,00:00,47,28.95,2218,20,2198,Card,Delivered,None,DP378,1,3.3,Weekday,,0.22
ORD083677,CUST5959,31,Other,,North,RES568,Restaurant_307,Italian,8/31/2024,00:00,,,947,300,647,,Delivered,None,DP511,4,5.1,Weekend,FALSE,-0.15
ORD083678,CUST2401,,Other,Chennai,West,RES370,Restaurant_28,Italian,7/16/2024,00:00,300,39.56,,0,,COD,Delivered,None,DP547,1,5.1,Weekday,TRUE,-0.15
ORD083679,CUST9116,27,Female,Chennai,East,RES948,Restaurant_412,Arabian,8/31/2024,00:00,280,2.37,3022,100,2922,Wallet,Delivered,None,DP369,2,3.6,Weekend,,0.19
ORD083680,CUST6331,22,Female,Chennai,North,RES187,Restaurant_259,Mexican,1/20/2024,00:00,49,9.7,4036,100,3936,UPI,Delivered,None,DP934,2,4.1,Weekend,FALSE,-0.18
ORD083681,CUST6329,,Female,Mumbai,,RES552,Restaurant_204,Chinese,5/31/2024,00:00,65,6.55,2945,20,2925,,Delivered,None,DP221,4,3.5,Weekday,,0.37
ORD083682,CUST2077,,Other,Bangalore,West,RES550,Restaurant_108,Chinese,5/17/2024,00:00,,25.17,4803,300,4503,COD,Delivered,None,DP147,1,3.4,Weekday,FALSE,0.12
ORD083683,CUST1616,56,,Bangalore,West,RES661,Restaurant_167,Mexican,6/15/2024,00:00,65,2.89,645,50,595,Wallet,Delivered,None,DP880,2,5.5,Weekend,FALSE,0.03
ORD083684,CUST4945,,Other,Chennai,North,RES396,Restaurant_270,Italian,11/15/2024,00:00,,4.52,3914,20,3894,UPI,Cancelled,,DP210,1,3.4,Weekday,TRUE,-0.06
ORD083685,CUST9004,42,Other,Hyderabad,North,RES217,Restaurant_105,,1/13/2024,00:00,69,,,0,,COD,Delivered,None,DP893,5,4.7,Weekend,,0.04
ORD083686,CUST9188,,Other,Bangalore,East,RES926,Restaurant_251,Indian,10-04-2024,00:00,169,,3188,,,COD,Delivered,None,DP338,,5.1,Weekday,TRUE,0.34
ORD083687,CUST2327,19,,Hyderabad,,RES998,Restaurant_105,Mexican,7/13/2024,00:00,,4.02,205,50,155,,Delivered,None,DP957,3,3.2,Weekend,,0.3
ORD083688,CUST2547,34,Female,Delhi,,RES741,Restaurant_214,Chinese,2/14/2024,00:00,,16.5,694,,,UPI,Delivered,None,DP741,2,5.2,Weekday,FALSE,0.16
ORD083689,CUST8437,,,Delhi,West,RES141,Restaurant_187,Chinese,01-03-2024,00:00,149,9.74,,0,,,Delivered,None,DP406,5,3.2,Weekday,FALSE,0.07
ORD083690,CUST5525,52,,Mumbai,Central,RES561,Restaurant_215,,10/15/2024,00:00,298,1.14,2154,20,2134,Card,Delivered,None,DP503,2,3.6,Weekday,FALSE,0.02
ORD083691,CUST2508,,Male,Hyderabad,East,RES997,Restaurant_260,Indian,6/29/2024,00:00,27,,2990,100,2890,UPI,Delivered,None,DP170,,3.9,Weekend,FALSE,0.19
ORD083692,CUST2159,47,Other,,East,RES116,Restaurant_363,Mexican,04-09-2024,00:00,165,26.31,,20,,,Cancelled,Customer Cancelled,DP520,1,5.3,Weekday,,0.05
ORD083693,CUST3621,44,,Chennai,Central,RES108,Restaurant_385,Italian,05-05-2024,00:00,,17.74,2105,,,,Delivered,None,DP865,5,5.3,Weekend,FALSE,0.01
ORD083694,CUST4387,,Male,Bangalore,,RES815,Restaurant_343,Indian,6/16/2024,00:00,44,,3640,300,3340,COD,Delivered,None,DP309,3,3.6,Weekend,TRUE,0.03
ORD083695,CUST1857,,Other,Delhi,South,RES593,Restaurant_70,Indian,6/22/2024,00:00,48,3.37,517,50,467,UPI,Cancelled,None,DP410,2,5.2,Weekend,FALSE,-0.17
ORD083696,CUST5096,56,Female,Mumbai,West,RES959,Restaurant_262,Mexican,09-10-2024,00:00,251,8.12,,100,,UPI,Delivered,None,DP287,5,3.3,Weekday,TRUE,-0.19
ORD083697,CUST1108,46,,Delhi,South,RES736,Restaurant_271,,11/23/2024,00:00,289,5.25,4140,,,Wallet,Cancelled,,DP823,2,5.5,Weekend,TRUE,0.49
ORD083698,CUST8503,57,,Chennai,Central,RES498,Restaurant_100,Arabian,11/26/2024,00:00,49,36.83,725,100,625,Wallet,Delivered,None,DP485,3,4.9,Weekday,TRUE,0.37
ORD083699,CUST9323,42,Male,Chennai,Central,RES496,Restaurant_212,Chinese,02-11-2024,00:00,,23.99,,20,,Card,Delivered,None,DP416,1,4.1,Weekend,,0.07
ORD083700,CUST8766,30,,Bangalore,East,RES595,Restaurant_228,Indian,11/20/2024,00:00,207,,1051,50,1001,,Delivered,None,DP500,2,4.9,Weekday,FALSE,0.02
ORD083701,CUST4310,,Female,,West,RES294,Restaurant_249,,7/23/2024,00:00,290,9.68,1036,50,986,COD,Delivered,None,DP464,1,5.4,Weekday,,0.28
ORD083702,CUST1882,51,Other,Delhi,North,RES116,Restaurant_251,Chinese,07-12-2024,00:00,193,4.09,,50,,COD,Delivered,None,DP313,1,5.2,Weekday,TRUE,0.37
ORD083703,CUST3030,34,,,West,RES384,Restaurant_338,,7/16/2024,00:00,,3.31,159,300,-141,UPI,Delivered,None,DP904,1,5.1,Weekday,,0.19
ORD083704,CUST5291,,,Mumbai,East,RES669,Restaurant_215,,8/31/2024,00:00,63,26.49,,300,,Card,Cancelled,None,DP962,3,4.8,Weekend,TRUE,0.25
ORD083705,CUST9239,,,Chennai,,RES574,Restaurant_137,Italian,8/17/2024,00:00,126,1.96,975,100,875,,Delivered,None,DP263,5,3.3,Weekend,,0.1
ORD083706,CUST3193,37,Female,Delhi,East,RES963,Restaurant_397,Mexican,6/21/2024,00:00,,36.11,669,50,619,,Cancelled,Customer Cancelled,DP144,5,5.1,Weekday,TRUE,-0.03
ORD083707,CUST7388,52,Male,Hyderabad,,RES860,Restaurant_187,,3/31/2024,00:00,57,7.33,2370,20,2350,COD,Cancelled,Late Delivery,DP890,5,3.7,Weekend,,0.45
ORD083708,CUST4777,,Male,Delhi,East,RES785,Restaurant_437,Italian,7/24/2024,00:00,,7.14,3466,0,,COD,Delivered,None,DP216,3,5.1,Weekday,,0.18
ORD083709,CUST9296,60,Other,Delhi,North,RES976,Restaurant_102,Italian,7/18/2024,00:00,,,2149,,,COD,Cancelled,,DP203,4,5.1,Weekday,TRUE,0.1
ORD083710,CUST8504,22,Other,Hyderabad,North,RES964,Restaurant_73,Arabian,07-12-2024,00:00,,37.43,1166,300,866,Wallet,Delivered,None,DP524,5,4.1,Weekday,TRUE,-0.16
ORD083711,CUST7455,54,Other,Chennai,South,RES322,Restaurant_71,Arabian,04-04-2024,00:00,239,23.3,,50,,Card,Delivered,None,DP535,1,4.4,Weekday,FALSE,0.38
ORD083712,CUST7503,39,,Delhi,,RES572,Restaurant_154,Mexican,11/20/2024,00:00,49,,,300,,COD,Delivered,None,DP280,4,5.4,Weekday,TRUE,-0.11
ORD083713,CUST8379,,Male,Chennai,,RES938,Restaurant_366,Chinese,11-10-2024,00:00,68,,,100,,UPI,Delivered,None,DP172,5,3,Weekend,,-0.07
ORD083714,CUST2694,18,Female,Mumbai,,RES118,Restaurant_336,Chinese,09-02-2024,00:00,238,7.17,4753,100,4653,Wallet,Delivered,None,DP520,4,3.9,Weekday,,0.31
ORD083715,CUST6931,43,Male,Chennai,West,RES265,Restaurant_148,Chinese,3/27/2024,00:00,,,565,50,515,Wallet,Delivered,None,DP358,,3.2,Weekday,,-0.14
ORD083716,CUST7907,,Other,Delhi,South,RES121,Restaurant_137,Indian,3/16/2024,00:00,46,39.11,1022,,,Wallet,Delivered,None,DP103,2,4.4,Weekend,,0.01
ORD083717,CUST7596,,Male,Chennai,West,RES363,Restaurant_135,,11/13/2024,00:00,,,2554,20,2534,,Delivered,None,DP117,2,5.1,Weekday,FALSE,0.24
ORD083718,CUST1846,47,Female,,East,RES220,Restaurant_357,,01-08-2024,00:00,286,1.56,283,,,UPI,Delivered,None,DP925,1,5.5,Weekday,FALSE,0.05
ORD083719,CUST3675,35,Male,Chennai,South,RES463,Restaurant_455,Arabian,11/21/2024,00:00,34,,,50,,,Cancelled,Late Delivery,DP768,4,4.1,Weekday,,-0.19
ORD083720,CUST1317,,Male,Delhi,Central,RES563,Restaurant_204,Chinese,06-02-2024,00:00,261,,443,20,423,UPI,Cancelled,Customer Cancelled,DP126,2,3.7,Weekend,FALSE,-0.08
ORD083721,CUST5619,,Female,,,RES925,Restaurant_156,Chinese,10/18/2024,00:00,24,5.92,3424,,,COD,Delivered,None,DP376,1,4.4,Weekday,FALSE,0.44
ORD083722,CUST4060,,Other,Bangalore,North,RES821,Restaurant_487,Chinese,11/29/2024,00:00,,18.03,3806,20,3786,Card,Delivered,None,DP435,2,4.7,Weekday,TRUE,0.3
ORD083723,CUST2807,,,Hyderabad,East,RES336,Restaurant_235,,3/27/2024,00:00,211,,911,100,811,COD,Delivered,None,DP413,5,5.1,Weekday,,0.3
ORD083724,CUST6707,49,Other,Delhi,North,RES999,Restaurant_431,Indian,12-12-2024,00:00,,36.77,3193,50,3143,UPI,Delivered,None,DP737,3,4,Weekday,TRUE,0.27
ORD083725,CUST5765,45,,Delhi,South,RES675,Restaurant_311,Mexican,06-02-2024,00:00,248,27.44,4608,50,4558,UPI,Cancelled,Late Delivery,DP481,4,5.4,Weekend,,0.15
ORD083726,CUST8999,,,Bangalore,,RES392,Restaurant_391,Mexican,8/31/2024,00:00,185,24.74,580,50,530,UPI,Delivered,None,DP852,1,3.3,Weekend,FALSE,0.27
ORD083727,CUST2330,41,Other,Hyderabad,Central,RES832,Restaurant_462,Indian,09-09-2024,00:00,27,16.83,862,50,812,UPI,Cancelled,None,DP395,,4.9,Weekday,,0.5
ORD083728,CUST6318,,Other,Hyderabad,Central,RES491,Restaurant_24,Arabian,9/20/2024,00:00,290,23.44,,100,,Card,Delivered,None,DP666,2,4.4,Weekday,TRUE,0.14
ORD083729,CUST4698,41,Other,Chennai,,RES627,Restaurant_463,Chinese,07-11-2024,00:00,130,15.19,4239,,,COD,Delivered,None,DP278,5,3.7,Weekday,FALSE,0.28
ORD083730,CUST1510,59,Other,Bangalore,East,RES530,Restaurant_494,Indian,4/21/2024,00:00,67,,2716,300,2416,Wallet,Cancelled,Customer Cancelled,DP902,3,5,Weekend,FALSE,0.44
ORD083731,CUST8366,59,,Delhi,North,RES396,Restaurant_10,Chinese,12-05-2024,00:00,50,,577,,,UPI,Cancelled,Customer Cancelled,DP819,,4.2,Weekday,,0.46
ORD083732,CUST9876,48,Other,Delhi,,RES544,Restaurant_350,,3/18/2024,00:00,,26,,,,UPI,Cancelled,Customer Cancelled,DP746,5,5.5,Weekday,TRUE,0.47
ORD083733,CUST1929,19,Female,Delhi,Central,RES154,Restaurant_251,Mexican,12-09-2024,00:00,160,,3517,300,3217,Card,Delivered,None,DP278,3,3.2,Weekday,TRUE,-0.01
ORD083734,CUST8098,,Female,Delhi,,RES722,Restaurant_407,,05-03-2024,00:00,,17.67,4323,,,UPI,Delivered,None,DP871,,3.9,Weekday,TRUE,0.37
ORD083735,CUST6309,,,Bangalore,North,RES630,Restaurant_483,Italian,07-03-2024,00:00,56,8.13,4581,100,4481,Wallet,Delivered,None,DP789,4,3.5,Weekday,FALSE,0.16
ORD083736,CUST8725,26,,Chennai,Central,RES319,Restaurant_24,Italian,06-01-2024,00:00,159,,713,,,UPI,Delivered,None,DP891,,3.7,Weekend,,0
ORD083737,CUST2305,,Male,Bangalore,North,RES270,Restaurant_119,Indian,03-05-2024,00:00,55,3.24,,20,,Wallet,Delivered,None,DP313,,4.3,Weekday,TRUE,0.3
ORD083738,CUST9460,,Female,Hyderabad,West,RES816,Restaurant_445,Indian,7/20/2024,00:00,50,,,300,,Card,Delivered,None,DP622,3,3.2,Weekend,FALSE,0.31
ORD083739,CUST8567,,,,East,RES793,Restaurant_130,Indian,3/19/2024,00:00,26,8.74,1028,,,,Delivered,None,DP281,3,5.1,Weekday,FALSE,0.47
ORD083740,CUST5997,,Female,Bangalore,South,RES283,Restaurant_188,Arabian,4/16/2024,00:00,242,9.99,4676,,,Card,Delivered,None,DP772,1,5.4,Weekday,TRUE,-0.07
ORD083741,CUST4533,,Other,Mumbai,,RES827,Restaurant_358,Chinese,11-02-2024,00:00,,24.77,245,100,145,Card,Delivered,None,DP822,4,5.2,Weekend,FALSE,0
